Feature,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Target,Target.1,Target.2,Target.3,Target.4,Target.5,Target.6,Target.7
0.44645,0.50359,0.49824,0.5028,0.5057,0.48829,0.54946,0.5128,0.4596,0.46779,0.496,0.51168,0.4728,0.54959,0.49676,0.48732
0.44658,0.50359,0.49832,0.5028,0.50581,0.48829,0.54934,0.5128,0.45966,0.46798,0.496,0.51168,0.47298,0.54955,0.49676,0.48732
0.44671,0.50359,0.49843,0.50279,0.50589,0.48829,0.54921,0.5128,0.45972,0.46813,0.496,0.51168,0.47318,0.54951,0.49677,0.48732
0.44682,0.50359,0.49851,0.50279,0.506,0.48829,0.54907,0.5128,0.45975,0.4683,0.496,0.51168,0.47337,0.54945,0.49677,0.48732
0.44695,0.50359,0.4986,0.50279,0.5061,0.48829,0.54895,0.5128,0.45981,0.46849,0.496,0.51168,0.47354,0.54941,0.49677,0.48732
0.44708,0.50359,0.4987,0.50279,0.50619,0.48829,0.54882,0.5128,0.45987,0.46864,0.496,0.51168,0.47374,0.54936,0.49677,0.48732
0.44719,0.50359,0.49879,0.50279,0.50629,0.48828,0.54868,0.5128,0.45991,0.46881,0.496,0.51168,0.47392,0.5493,0.49677,0.48732
0.44732,0.50359,0.49887,0.50279,0.50639,0.48828,0.54857,0.5128,0.45997,0.46899,0.496,0.51168,0.4741,0.54926,0.49677,0.48732
0.44744,0.50359,0.49898,0.50279,0.50648,0.48828,0.54843,0.5128,0.46003,0.46914,0.496,0.51168,0.47429,0.54922,0.49677,0.48732
0.44756,0.50359,0.49906,0.50279,0.50658,0.48828,0.5483,0.5128,0.46007,0.46931,0.496,0.51168,0.47448,0.54915,0.49677,0.48732
0.44769,0.50359,0.49914,0.50279,0.50668,0.48828,0.54818,0.5128,0.46013,0.46949,0.496,0.51168,0.47465,0.54911,0.49677,0.48732
0.44781,0.50359,0.49924,0.50279,0.50676,0.48828,0.54805,0.5128,0.46019,0.46964,0.496,0.51169,0.47484,0.54907,0.49677,0.48732
0.44792,0.50359,0.49932,0.50279,0.50686,0.48828,0.54791,0.5128,0.46023,0.46981,0.496,0.51169,0.47503,0.54901,0.49677,0.48732
0.44806,0.50359,0.49941,0.50279,0.50696,0.48828,0.54779,0.5128,0.46029,0.46999,0.496,0.51169,0.47519,0.54896,0.49677,0.48732
0.44818,0.50359,0.49951,0.50279,0.50704,0.48828,0.54766,0.5128,0.46035,0.47014,0.496,0.51169,0.47539,0.54892,0.49677,0.48732
0.44829,0.50359,0.49959,0.50279,0.50714,0.48828,0.54752,0.5128,0.46039,0.4703,0.496,0.51169,0.47557,0.54885,0.49678,0.48732
0.44842,0.50359,0.49967,0.50278,0.50724,0.48828,0.54741,0.5128,0.46046,0.47048,0.496,0.51169,0.47573,0.54881,0.49678,0.48732
0.44854,0.50359,0.49977,0.50278,0.50732,0.48828,0.54728,0.5128,0.46052,0.47063,0.496,0.51169,0.47593,0.54877,0.49678,0.48732
0.44866,0.50359,0.49984,0.50278,0.50742,0.48828,0.54714,0.5128,0.46056,0.47079,0.496,0.51169,0.47611,0.5487,0.49678,0.48732
0.44879,0.50359,0.49992,0.50278,0.50751,0.48827,0.54702,0.5128,0.46062,0.47096,0.496,0.51169,0.47627,0.54866,0.49678,0.48732
0.44891,0.50359,0.50002,0.50278,0.50759,0.48827,0.54689,0.5128,0.46069,0.47111,0.496,0.51169,0.47647,0.54861,0.49678,0.48732
0.44902,0.50359,0.5001,0.50278,0.50769,0.48827,0.54676,0.5128,0.46073,0.47127,0.496,0.51169,0.47664,0.54855,0.49678,0.48731
0.44915,0.50359,0.50018,0.50278,0.50778,0.48827,0.54664,0.5128,0.46079,0.47145,0.496,0.5117,0.4768,0.5485,0.49678,0.48731
0.44927,0.50359,0.50027,0.50278,0.50786,0.48827,0.54651,0.5128,0.46086,0.47159,0.496,0.5117,0.477,0.54846,0.49678,0.48731
0.44938,0.50359,0.50035,0.50278,0.50795,0.48827,0.54637,0.5128,0.4609,0.47175,0.49601,0.5117,0.47717,0.54839,0.49678,0.48731
0.44952,0.50359,0.50042,0.50278,0.50804,0.48827,0.54626,0.5128,0.46096,0.47192,0.49601,0.5117,0.47733,0.54834,0.49678,0.48731
0.44964,0.50359,0.50052,0.50278,0.50812,0.48827,0.54613,0.5128,0.46103,0.47207,0.49601,0.5117,0.47752,0.5483,0.49678,0.48731
0.44975,0.50359,0.50059,0.50278,0.50821,0.48827,0.54599,0.5128,0.46107,0.47223,0.49601,0.5117,0.47769,0.54823,0.49678,0.48731
0.63782,0.35213,0.46433,0.52084,0.4903,0.49723,0.39046,0.65527,0.63686,0.57318,0.64771,0.49684,0.53996,0.41218,0.47394,0.34472
0.40758,0.49971,0.59244,0.43234,0.6082,0.41208,0.59498,0.51309,0.35611,0.51812,0.50243,0.58819,0.52334,0.64794,0.56751,0.48428
0.35153,0.54351,0.48067,0.50526,0.49967,0.48384,0.64478,0.4721,0.37678,0.40147,0.45607,0.51767,0.38985,0.61429,0.49561,0.52837
0.40768,0.50702,0.46063,0.51939,0.45873,0.51257,0.58514,0.51559,0.45231,0.40396,0.49174,0.48736,0.41183,0.55598,0.47998,0.48518
0.42864,0.49043,0.49043,0.50263,0.4952,0.48895,0.57625,0.5232,0.44781,0.44501,0.50917,0.51048,0.44451,0.56928,0.49657,0.47687
0.4091,0.50421,0.49539,0.49849,0.50721,0.48126,0.58799,0.51256,0.42242,0.44266,0.4956,0.51875,0.44101,0.58046,0.50108,0.48741
0.40512,0.5078,0.48789,0.5019,0.49467,0.48848,0.59259,0.51028,0.42725,0.43024,0.49176,0.51163,0.43122,0.57926,0.49773,0.48983
0.41014,0.50349,0.48729,0.50437,0.49275,0.49001,0.58928,0.51365,0.43285,0.43172,0.49603,0.50992,0.43315,0.57683,0.49513,0.48654
0.41167,0.50269,0.48986,0.50337,0.49665,0.48857,0.58656,0.51348,0.43152,0.43593,0.49689,0.51134,0.43749,0.57606,0.49615,0.48668
0.41074,0.50409,0.48942,0.5022,0.49716,0.48768,0.58766,0.51277,0.43058,0.43581,0.49551,0.51229,0.43606,0.5765,0.49735,0.48733
0.40994,0.50401,0.4898,0.50287,0.49608,0.48808,0.58869,0.51332,0.43052,0.43427,0.49558,0.51189,0.43586,0.57782,0.49665,0.48681
0.4106,0.5035,0.49048,0.50354,0.49665,0.48865,0.58736,0.51285,0.43057,0.43524,0.49606,0.51129,0.43767,0.57711,0.496,0.48731
0.41129,0.5038,0.48993,0.50289,0.49708,0.48839,0.58672,0.51263,0.43103,0.43615,0.49578,0.51157,0.43742,0.57608,0.49666,0.48751
0.41103,0.50373,0.49031,0.50284,0.49691,0.48807,0.58743,0.5132,0.43095,0.43574,0.49586,0.51188,0.43727,0.57705,0.49669,0.48693
0.41096,0.50352,0.49117,0.50338,0.4974,0.48839,0.58685,0.51293,0.43042,0.4361,0.49606,0.51155,0.43872,0.57713,0.49615,0.48723
0.41154,0.50374,0.49082,0.50308,0.49771,0.4885,0.58609,0.51249,0.43078,0.43685,0.49583,0.51145,0.43886,0.57613,0.49647,0.48765
0.41168,0.50372,0.4908,0.50287,0.49759,0.48823,0.58646,0.5129,0.43106,0.4368,0.49586,0.51172,0.43849,0.57651,0.49667,0.48723
0.41156,0.50351,0.49158,0.50326,0.49796,0.48834,0.58621,0.51292,0.43062,0.437,0.49606,0.5116,0.43956,0.57685,0.49628,0.48723
0.41196,0.50365,0.49155,0.50316,0.49837,0.48852,0.58545,0.51249,0.4307,0.4377,0.49592,0.51143,0.44007,0.57608,0.49639,0.48765
0.41225,0.50373,0.49137,0.50288,0.49833,0.48835,0.58558,0.51269,0.43108,0.43785,0.49585,0.5116,0.43972,0.57609,0.49667,0.48745
0.41219,0.50356,0.49194,0.50312,0.49854,0.48835,0.58554,0.51286,0.43083,0.43795,0.49602,0.5116,0.44038,0.5765,0.49642,0.48729
0.41246,0.50361,0.49212,0.50316,0.49897,0.48852,0.58489,0.51254,0.43076,0.43855,0.49596,0.51143,0.44106,0.576,0.49639,0.48761
0.41282,0.50372,0.49194,0.50289,0.49903,0.48843,0.5848,0.51257,0.43111,0.43886,0.49585,0.51152,0.44088,0.57579,0.49666,0.48757
0.41284,0.50362,0.49232,0.503,0.49914,0.48837,0.58485,0.51278,0.43105,0.43893,0.49596,0.51158,0.44124,0.57614,0.49655,0.48736
0.41302,0.5036,0.49262,0.50311,0.49953,0.4885,0.58435,0.51259,0.43091,0.43941,0.49597,0.51145,0.44193,0.57589,0.49644,0.48755
0.41337,0.50371,0.49251,0.50291,0.49968,0.48848,0.58412,0.51253,0.43119,0.43981,0.49586,0.51147,0.44194,0.57559,0.49664,0.48761
0.41348,0.50367,0.49273,0.50291,0.49974,0.4884,0.58416,0.51272,0.43126,0.43991,0.49591,0.51156,0.44213,0.57582,0.49664,0.48742
0.4136,0.50362,0.49307,0.50304,0.50007,0.48847,0.58382,0.51265,0.43112,0.44028,0.49595,0.51148,0.44275,0.57575,0.49651,0.4875
0.41393,0.5037,0.49306,0.50293,0.50028,0.4885,0.58352,0.51254,0.43131,0.44072,0.49587,0.51146,0.44294,0.57545,0.49663,0.4876
0.4141,0.5037,0.49319,0.50287,0.50034,0.48842,0.5835,0.51268,0.43145,0.44087,0.49588,0.51154,0.44306,0.57556,0.49668,0.48746
0.4142,0.50365,0.49351,0.50298,0.50059,0.48845,0.58327,0.51269,0.43135,0.44115,0.49593,0.5115,0.44357,0.57558,0.49657,0.48745
0.41449,0.50369,0.49359,0.50294,0.50083,0.48849,0.58296,0.51258,0.43147,0.44158,0.49588,0.51146,0.44388,0.57535,0.49662,0.48756
0.4147,0.50372,0.49369,0.50285,0.50091,0.48843,0.58287,0.51266,0.43163,0.44178,0.49586,0.51152,0.44402,0.57535,0.4967,0.48748
0.41481,0.50367,0.49395,0.50293,0.50112,0.48843,0.58271,0.51271,0.43158,0.44203,0.49591,0.51153,0.44442,0.57541,0.49662,0.48743
0.41505,0.50369,0.49411,0.50294,0.50136,0.48847,0.58242,0.51263,0.43165,0.44242,0.49588,0.51148,0.4448,0.57526,0.49662,0.48751
0.41528,0.50372,0.4942,0.50286,0.50147,0.48844,0.58226,0.51265,0.43181,0.44267,0.49585,0.51152,0.44499,0.57519,0.49669,0.48748
0.4154,0.50369,0.49442,0.5029,0.50165,0.48841,0.58212,0.51272,0.43181,0.44289,0.49589,0.51154,0.44531,0.57523,0.49665,0.48742
0.41562,0.50369,0.49462,0.50293,0.50188,0.48845,0.58187,0.51267,0.43185,0.44325,0.49589,0.51151,0.4457,0.57515,0.49662,0.48747
0.41585,0.50372,0.49473,0.50288,0.50201,0.48843,0.58167,0.51266,0.43198,0.44352,0.49586,0.51152,0.44595,0.57504,0.49668,0.48748
0.41599,0.5037,0.4949,0.50288,0.50217,0.48841,0.58153,0.51272,0.43202,0.44375,0.49588,0.51155,0.44622,0.57505,0.49667,0.48742
0.41619,0.50369,0.49511,0.50293,0.50239,0.48843,0.58131,0.51269,0.43205,0.44407,0.49589,0.51153,0.4466,0.57501,0.49662,0.48744
0.4164,0.50371,0.49525,0.50289,0.50254,0.48843,0.58108,0.51267,0.43216,0.44436,0.49587,0.51153,0.44691,0.5749,0.49666,0.48747
0.41657,0.50371,0.49539,0.50288,0.5027,0.4884,0.58092,0.51271,0.43221,0.4446,0.49587,0.51155,0.44716,0.57487,0.49667,0.48743
0.41675,0.50369,0.4956,0.50292,0.50289,0.48841,0.58074,0.51271,0.43225,0.4449,0.49589,0.51154,0.44751,0.57486,0.49663,0.48743
0.41696,0.5037,0.49576,0.50291,0.50306,0.48842,0.5805,0.51268,0.43234,0.44518,0.49587,0.51154,0.44785,0.57476,0.49665,0.48746
0.41713,0.5037,0.49589,0.50289,0.50322,0.4884,0.58032,0.5127,0.4324,0.44544,0.49587,0.51156,0.4481,0.57469,0.49667,0.48743
0.41732,0.50369,0.49608,0.50291,0.5034,0.4884,0.58015,0.51271,0.43246,0.44572,0.49589,0.51156,0.44842,0.57469,0.49664,0.48742
0.41752,0.50369,0.49626,0.50291,0.50356,0.48841,0.57991,0.51269,0.43253,0.446,0.49588,0.51154,0.44877,0.5746,0.49664,0.48745
0.4177,0.5037,0.49638,0.50289,0.50373,0.4884,0.57971,0.51269,0.43259,0.44627,0.49588,0.51156,0.44903,0.57451,0.49666,0.48744
0.41789,0.50369,0.49655,0.5029,0.5039,0.4884,0.57956,0.51271,0.43266,0.44655,0.49589,0.51156,0.44933,0.5745,0.49665,0.48743
0.41807,0.50369,0.49674,0.50291,0.50406,0.4884,0.57933,0.51269,0.43272,0.44681,0.49589,0.51155,0.44969,0.57443,0.49664,0.48744
0.41826,0.5037,0.49686,0.5029,0.50424,0.4884,0.57911,0.51269,0.43278,0.44709,0.49588,0.51156,0.44996,0.57433,0.49666,0.48745
0.41845,0.50369,0.49702,0.5029,0.5044,0.48839,0.57895,0.5127,0.43286,0.44737,0.49589,0.51157,0.45023,0.57431,0.49665,0.48743
0.41863,0.50369,0.49721,0.50291,0.50456,0.4884,0.57874,0.5127,0.43293,0.44762,0.49589,0.51156,0.45059,0.57425,0.49664,0.48744
0.41882,0.50369,0.49733,0.5029,0.50474,0.4884,0.57852,0.51269,0.43298,0.4479,0.49588,0.51156,0.45087,0.57414,0.49665,0.48745
0.41902,0.50369,0.49748,0.5029,0.5049,0.48839,0.57835,0.5127,0.43306,0.44818,0.49589,0.51157,0.45113,0.57411,0.49666,0.48744
0.4192,0.50369,0.49766,0.5029,0.50505,0.48839,0.57815,0.5127,0.43313,0.44843,0.49589,0.51156,0.45148,0.57406,0.49665,0.48744
0.41937,0.50369,0.4978,0.5029,0.50523,0.4884,0.57792,0.51269,0.43318,0.44871,0.49589,0.51156,0.45177,0.57395,0.49665,0.48745
0.41958,0.50369,0.49793,0.50289,0.50539,0.48839,0.57776,0.51269,0.43327,0.44899,0.49589,0.51157,0.45203,0.57391,0.49666,0.48744
0.41976,0.50369,0.49811,0.5029,0.50553,0.48839,0.57756,0.5127,0.43335,0.44923,0.49589,0.51157,0.45236,0.57386,0.49666,0.48744
0.41993,0.50369,0.49825,0.5029,0.50571,0.48839,0.57733,0.51269,0.43339,0.44951,0.49589,0.51157,0.45266,0.57376,0.49666,0.48745
0.42014,0.50369,0.49838,0.50289,0.50587,0.48839,0.57716,0.51269,0.43348,0.44979,0.49589,0.51157,0.45291,0.5737,0.49666,0.48744
0.42032,0.50369,0.49856,0.50289,0.50601,0.48839,0.57697,0.51269,0.43356,0.45003,0.49589,0.51157,0.45323,0.57366,0.49666,0.48744
0.42049,0.50369,0.49869,0.50289,0.50618,0.48839,0.57675,0.51269,0.4336,0.4503,0.49589,0.51157,0.45353,0.57356,0.49666,0.48745
0.4207,0.50369,0.49883,0.50289,0.50635,0.48839,0.57657,0.51269,0.4337,0.45059,0.49589,0.51157,0.45379,0.5735,0.49667,0.48745
0.42088,0.50369,0.49899,0.50289,0.50648,0.48838,0.57638,0.51269,0.43378,0.45082,0.49589,0.51158,0.4541,0.57345,0.49667,0.48744
0.42105,0.50369,0.49913,0.50289,0.50665,0.48838,0.57616,0.51269,0.43382,0.45109,0.49589,0.51158,0.4544,0.57336,0.49667,0.48744
0.42126,0.50369,0.49926,0.50288,0.50681,0.48838,0.57598,0.51269,0.43392,0.45137,0.49589,0.51158,0.45466,0.5733,0.49667,0.48745
0.42144,0.50369,0.49942,0.50288,0.50694,0.48838,0.57579,0.51269,0.434,0.45161,0.49589,0.51158,0.45496,0.57324,0.49667,0.48744
0.42161,0.50369,0.49956,0.50288,0.50711,0.48838,0.57557,0.51269,0.43405,0.45187,0.49589,0.51158,0.45525,0.57315,0.49667,0.48744
0.42182,0.50369,0.49969,0.50288,0.50727,0.48838,0.57539,0.51269,0.43414,0.45215,0.49589,0.51158,0.45551,0.57309,0.49668,0.48744
0.422,0.50369,0.49985,0.50288,0.5074,0.48838,0.5752,0.51269,0.43423,0.45238,0.49589,0.51158,0.45582,0.57303,0.49668,0.48744
0.42217,0.50369,0.49998,0.50288,0.50756,0.48838,0.57499,0.51269,0.43428,0.45264,0.49589,0.51159,0.4561,0.57294,0.49668,0.48744
0.42237,0.50369,0.50011,0.50288,0.50772,0.48837,0.57481,0.51269,0.43437,0.45292,0.49589,0.51159,0.45636,0.57288,0.49668,0.48744
0.42255,0.50369,0.50027,0.50287,0.50785,0.48837,0.57462,0.51269,0.43446,0.45315,0.49589,0.51159,0.45667,0.57282,0.49668,0.48744
0.42272,0.50369,0.5004,0.50287,0.50801,0.48837,0.57441,0.51269,0.43451,0.45341,0.49589,0.51159,0.45695,0.57273,0.49668,0.48744
0.42293,0.50369,0.50053,0.50287,0.50816,0.48837,0.57423,0.51269,0.4346,0.45368,0.49589,0.51159,0.45721,0.57267,0.49668,0.48744
0.42311,0.50369,0.50068,0.50287,0.50829,0.48837,0.57403,0.51269,0.4347,0.45392,0.49589,0.51159,0.45751,0.5726,0.49669,0.48744
0.42328,0.50369,0.50081,0.50287,0.50844,0.48837,0.57382,0.5127,0.43475,0.45417,0.49589,0.51159,0.45778,0.57251,0.49669,0.48744
0.42348,0.50369,0.50094,0.50287,0.5086,0.48837,0.57365,0.51269,0.43484,0.45444,0.49589,0.51159,0.45804,0.57245,0.49669,0.48744
0.42366,0.50369,0.50109,0.50287,0.50872,0.48837,0.57345,0.51269,0.43493,0.45467,0.49589,0.5116,0.45834,0.57238,0.49669,0.48744
0.42383,0.50369,0.50121,0.50287,0.50888,0.48836,0.57324,0.5127,0.43499,0.45492,0.49589,0.5116,0.45861,0.57229,0.49669,0.48744
0.42403,0.50369,0.50134,0.50287,0.50903,0.48836,0.57307,0.5127,0.43508,0.45519,0.49589,0.5116,0.45887,0.57223,0.49669,0.48744
0.42421,0.50369,0.50149,0.50286,0.50915,0.48836,0.57287,0.5127,0.43517,0.45542,0.49589,0.5116,0.45916,0.57216,0.49669,0.48744
0.42438,0.50369,0.50161,0.50286,0.5093,0.48836,0.57266,0.5127,0.43523,0.45567,0.49589,0.5116,0.45944,0.57206,0.49669,0.48744
0.42458,0.50369,0.50174,0.50286,0.50945,0.48836,0.57249,0.5127,0.43532,0.45593,0.49589,0.5116,0.45969,0.572,0.49669,0.48744
0.42476,0.50369,0.50189,0.50286,0.50957,0.48836,0.57229,0.5127,0.43542,0.45616,0.49589,0.5116,0.45998,0.57194,0.4967,0.48744
0.42493,0.50369,0.50201,0.50286,0.50972,0.48836,0.57208,0.5127,0.43548,0.45641,0.49589,0.51161,0.46025,0.57184,0.4967,0.48744
0.42513,0.50368,0.50213,0.50286,0.50987,0.48836,0.57191,0.5127,0.43557,0.45667,0.4959,0.51161,0.4605,0.57178,0.4967,0.48744
0.42531,0.50368,0.50228,0.50286,0.50998,0.48835,0.57172,0.5127,0.43567,0.45689,0.4959,0.51161,0.46079,0.57171,0.4967,0.48744
0.42548,0.50368,0.50239,0.50286,0.51013,0.48835,0.57151,0.5127,0.43572,0.45714,0.4959,0.51161,0.46106,0.57161,0.4967,0.48743
0.42568,0.50368,0.50251,0.50285,0.51028,0.48835,0.57133,0.5127,0.43582,0.4574,0.4959,0.51161,0.46131,0.57154,0.4967,0.48743
0.42586,0.50368,0.50266,0.50285,0.51039,0.48835,0.57114,0.5127,0.43592,0.45762,0.4959,0.51161,0.4616,0.57148,0.4967,0.48743
0.42603,0.50368,0.50277,0.50285,0.51054,0.48835,0.57093,0.5127,0.43598,0.45786,0.4959,0.51161,0.46186,0.57138,0.4967,0.48743
0.42623,0.50368,0.50289,0.50285,0.51068,0.48835,0.57076,0.5127,0.43607,0.45812,0.4959,0.51162,0.4621,0.57131,0.49671,0.48743
0.42641,0.50368,0.50303,0.50285,0.51079,0.48835,0.57057,0.5127,0.43617,0.45834,0.4959,0.51162,0.46239,0.57124,0.49671,0.48743
0.42657,0.50368,0.50315,0.50285,0.51094,0.48835,0.57036,0.5127,0.43623,0.45858,0.4959,0.51162,0.46265,0.57114,0.49671,0.48743
0.42677,0.50368,0.50326,0.50285,0.51108,0.48834,0.57019,0.5127,0.43633,0.45884,0.4959,0.51162,0.46289,0.57107,0.49671,0.48743
0.42695,0.50368,0.5034,0.50285,0.51119,0.48834,0.56999,0.5127,0.43643,0.45906,0.4959,0.51162,0.46318,0.57101,0.49671,0.48743
0.42712,0.50368,0.50351,0.50285,0.51133,0.48834,0.56979,0.5127,0.43649,0.4593,0.4959,0.51162,0.46344,0.5709,0.49671,0.48743
0.68532,0.30181,0.45358,0.52729,0.48581,0.50071,0.35339,0.70334,0.6793,0.5977,0.69808,0.49138,0.55137,0.38063,0.46587,0.29662
0.37894,0.49811,0.6255,0.40856,0.64387,0.38655,0.62733,0.51304,0.30505,0.52528,0.50488,0.61379,0.52942,0.69677,0.59139,0.48341
0.30315,0.55724,0.47583,0.50623,0.49908,0.48229,0.69395,0.45819,0.33169,0.36909,0.44233,0.51974,0.35067,0.65162,0.49507,0.54241
0.37878,0.50809,0.44903,0.52513,0.44387,0.52106,0.61374,0.51661,0.43347,0.37237,0.49037,0.47885,0.38039,0.57329,0.47417,0.48439
0.40683,0.48589,0.4891,0.50254,0.49312,0.48914,0.602,0.52672,0.42717,0.42766,0.51371,0.5101,0.42417,0.59132,0.49654,0.47333
0.38032,0.50459,0.4957,0.497,0.50915,0.47885,0.61795,0.51233,0.39289,0.42426,0.49529,0.52118,0.41929,0.60644,0.50257,0.48759
0.37504,0.50935,0.48554,0.50167,0.49215,0.48866,0.62406,0.50931,0.39954,0.40748,0.49018,0.51149,0.40611,0.60473,0.49798,0.49082
0.38191,0.50348,0.48475,0.50498,0.48962,0.49071,0.61951,0.5139,0.40714,0.40961,0.49601,0.50921,0.40878,0.60139,0.49451,0.48633
0.38395,0.50243,0.48822,0.50358,0.49493,0.48871,0.61589,0.51364,0.40532,0.41529,0.49712,0.51118,0.41459,0.60041,0.49592,0.48653
0.38263,0.50434,0.48763,0.50201,0.49558,0.4875,0.61744,0.5127,0.404,0.41506,0.49525,0.51247,0.41263,0.60105,0.49753,0.48742
0.38156,0.50422,0.48814,0.50295,0.4941,0.48808,0.61879,0.51343,0.40393,0.41299,0.49535,0.51188,0.41239,0.6028,0.49656,0.48672
0.3825,0.50355,0.48903,0.50382,0.49488,0.48885,0.617,0.5128,0.40405,0.41433,0.496,0.51108,0.4148,0.60182,0.49571,0.48739
0.38341,0.50394,0.48828,0.50295,0.49544,0.48846,0.61618,0.51252,0.40467,0.41551,0.49562,0.51149,0.41443,0.60047,0.4966,0.48763
0.38303,0.50384,0.48883,0.50291,0.49523,0.48805,0.61713,0.51329,0.40452,0.41495,0.49573,0.5119,0.41427,0.6018,0.49661,0.48686
0.38296,0.50357,0.48997,0.50363,0.49588,0.48849,0.61632,0.5129,0.40383,0.41546,0.49599,0.51145,0.41621,0.60187,0.4959,0.48728
0.38374,0.50386,0.48948,0.50321,0.49627,0.48862,0.61533,0.51233,0.40434,0.41644,0.49569,0.51132,0.41635,0.60054,0.49634,0.48783
0.3839,0.50382,0.48948,0.50294,0.49612,0.48826,0.61585,0.5129,0.40468,0.41635,0.49574,0.51169,0.41589,0.60108,0.49659,0.48725
0.38375,0.50355,0.49053,0.50348,0.49663,0.48842,0.61548,0.5129,0.40408,0.41664,0.49601,0.51151,0.41735,0.60151,0.49605,0.48727
0.3843,0.50375,0.49046,0.50332,0.49716,0.48865,0.61448,0.51233,0.40422,0.41757,0.4958,0.51129,0.41799,0.60048,0.49623,0.48784
0.38466,0.50384,0.49024,0.50295,0.49709,0.48841,0.61468,0.51261,0.40471,0.41775,0.49573,0.51154,0.41752,0.60053,0.49659,0.48754
0.38458,0.5036,0.49103,0.5033,0.49739,0.48842,0.61459,0.51282,0.40437,0.4179,0.49596,0.51151,0.41845,0.60106,0.49624,0.48735
0.38496,0.50368,0.49124,0.50333,0.49796,0.48865,0.61372,0.51238,0.40429,0.41871,0.49587,0.51129,0.41933,0.60037,0.49621,0.48779
0.38542,0.50383,0.491,0.50298,0.49802,0.48852,0.61363,0.51244,0.40476,0.4191,0.49573,0.51142,0.41907,0.60012,0.49657,0.48771
0.38544,0.50368,0.49153,0.50313,0.49819,0.48845,0.61368,0.51272,0.40465,0.4192,0.49588,0.51149,0.4196,0.60059,0.4964,0.48744
0.38569,0.50367,0.49191,0.50328,0.49871,0.48863,0.613,0.51245,0.40448,0.41985,0.49588,0.51131,0.42051,0.60022,0.49627,0.48772
0.38616,0.50382,0.49176,0.503,0.49889,0.48859,0.61271,0.51238,0.40486,0.42037,0.49574,0.51136,0.4205,0.59984,0.49654,0.48778
0.38629,0.50374,0.49209,0.50302,0.49899,0.48848,0.61277,0.51263,0.40493,0.4205,0.49582,0.51146,0.42079,0.60017,0.49652,0.48752
0.38646,0.50369,0.49252,0.50319,0.49943,0.48859,0.61228,0.51252,0.40475,0.42101,0.49587,0.51135,0.42162,0.60003,0.49635,0.48764
0.38691,0.5038,0.49249,0.50302,0.4997,0.48861,0.6119,0.51238,0.40501,0.42158,0.49575,0.51133,0.42184,0.59965,0.49653,0.48777
0.38712,0.50379,0.49269,0.50295,0.49978,0.48851,0.61188,0.51258,0.40519,0.42177,0.49577,0.51144,0.42203,0.59981,0.49659,0.48758
0.38726,0.50372,0.49311,0.50311,0.50014,0.48856,0.61155,0.51257,0.40505,0.42217,0.49584,0.51138,0.42272,0.59982,0.49644,0.48759
0.38765,0.50379,0.49321,0.50303,0.50045,0.48861,0.61114,0.51243,0.40522,0.42274,0.49576,0.51134,0.42311,0.5995,0.49651,0.48773
0.38792,0.50382,0.49334,0.50293,0.50055,0.48853,0.61104,0.51254,0.40543,0.423,0.49574,0.51142,0.4233,0.59952,0.49661,0.48761
0.38806,0.50375,0.49371,0.50304,0.50084,0.48854,0.6108,0.5126,0.40536,0.42333,0.49581,0.51141,0.42385,0.59959,0.49651,0.48755
0.3884,0.50379,0.4939,0.50303,0.50116,0.48859,0.61041,0.51249,0.40546,0.42386,0.49577,0.51136,0.42434,0.59937,0.49651,0.48767
0.3887,0.50383,0.49402,0.50293,0.5013,0.48854,0.61022,0.51253,0.40567,0.42418,0.49573,0.51141,0.42458,0.59929,0.49661,0.48762
0.38886,0.50378,0.49432,0.50299,0.50154,0.48852,0.61003,0.51262,0.40565,0.42449,0.49578,0.51143,0.42503,0.59935,0.49655,0.48754
0.38915,0.50378,0.49458,0.50303,0.50185,0.48856,0.60968,0.51254,0.40572,0.42497,0.49578,0.51139,0.42554,0.59922,0.49652,0.48761
0.38946,0.50382,0.49472,0.50295,0.50202,0.48854,0.60942,0.51254,0.4059,0.42533,0.49574,0.51141,0.42586,0.59909,0.49659,0.48761
0.38964,0.5038,0.49496,0.50297,0.50224,0.4885,0.60923,0.51262,0.40594,0.42563,0.49576,0.51145,0.42624,0.59911,0.49657,0.48753
0.38991,0.50378,0.49524,0.50302,0.50253,0.48853,0.60894,0.51258,0.40598,0.42607,0.49578,0.51141,0.42674,0.59905,0.49652,0.48757
0.3902,0.50381,0.49541,0.50297,0.50273,0.48853,0.60864,0.51255,0.40614,0.42645,0.49575,0.51142,0.42713,0.5989,0.49657,0.4876
0.39041,0.5038,0.49561,0.50296,0.50293,0.4885,0.60843,0.51261,0.4062,0.42677,0.49576,0.51145,0.42748,0.59887,0.49658,0.48754
0.39067,0.50378,0.49588,0.50301,0.5032,0.48851,0.60818,0.5126,0.40626,0.42717,0.49578,0.51144,0.42795,0.59884,0.49653,0.48755
0.39095,0.5038,0.49609,0.50299,0.50341,0.48852,0.60786,0.51257,0.40638,0.42755,0.49576,0.51143,0.42839,0.59871,0.49656,0.48759
0.39117,0.5038,0.49627,0.50297,0.50363,0.48849,0.60763,0.5126,0.40646,0.42789,0.49576,0.51146,0.42873,0.59863,0.49658,0.48755
